CustomerID,Country,InvoiceDate,TotalRevenue,Day,Month,Year,,,,,,,,
16164,United Kingdom,28/10/2011,245.36,28,10,2011,,,,,,,,
13468,United Kingdom,03/10/2011,245.52,3,10,2011,,,,,,,,
12704,Finland,22/09/2011,245.55,22,9,2011,,,,,,,,
15533,United Kingdom,20/11/2011,245.58,20,11,2011,,,,,,,,
14215,United Kingdom,23/09/2011,245.64,23,9,2011,,,,,,,,
16466,United Kingdom,14/08/2011,245.67,14,8,2011,,,,,,,,
15051,United Kingdom,16/11/2011,245.68,16,11,2011,,,,,,,,
12828,United Kingdom,10/05/2011,245.8,10,5,2011,,,,,,,,
16805,United Kingdom,19/06/2011,245.82,19,6,2011,,,,,,,,
17841,United Kingdom,08/05/2011,245.83,8,5,2011,,,,,,,,
16999,United Kingdom,26/09/2011,245.83,26,9,2011,,,,,,,,
17288,United Kingdom,16/05/2011,245.88,16,5,2011,,,,,,,,
16531,United Kingdom,18/02/2011,245.91,18,2,2011,,,,,,,,
18044,United Kingdom,24/05/2011,245.92,24,5,2011,,,,,,,,
13810,Germany,11/11/2011,246.01,11,11,2011,,,,,,,,
17278,United Kingdom,04/12/2011,246.04,4,12,2011,,,,,,,,
12709,Germany,05/06/2011,246.08,5,6,2011,,,,,,,,
17180,United Kingdom,27/01/2011,246.09,27,1,2011,,,,,,,,
14064,United Kingdom,11/10/2011,246.16,11,10,2011,,,,,,,,
16561,United Kingdom,12/04/2011,246.16,12,4,2011,,,,,,,,
15039,United Kingdom,11/08/2011,246.21,11,8,2011,,,,,,,,
14998,United Kingdom,22/06/2011,246.23,22,6,2011,,,,,,,,
14040,United Kingdom,09/06/2011,246.25,9,6,2011,,,,,,,,
15783,United Kingdom,29/11/2011,246.3,29,11,2011,,,,,,,,
14662,United Kingdom,11/11/2011,246.31,11,11,2011,,,,,,,,
13851,United Kingdom,24/02/2011,246.32,24,2,2011,,,,,,,,
18168,United Kingdom,12/02/2010,246.35,12,2,2010,,,,,,,,
16495,United Kingdom,03/08/2011,246.51,3,8,2011,,,,,,,,
12520,Germany,25/03/2011,246.54,25,3,2011,,,,,,,,
14460,United Kingdom,21/06/2011,246.54,21,6,2011,,,,,,,,
17841,United Kingdom,28/03/2011,246.61,28,3,2011,,,,,,,,
17358,United Kingdom,19/12/2010,246.7,19,12,2010,,,,,,,,
12933,United Kingdom,21/06/2011,246.74,21,6,2011,,,,,,,,
15034,United Kingdom,03/06/2011,246.76,3,6,2011,,,,,,,,
15005,United Kingdom,30/06/2011,246.82,30,6,2011,,,,,,,,
14178,United Kingdom,11/11/2011,246.86,11,11,2011,,,,,,,,
17530,United Kingdom,17/05/2011,246.89,17,5,2011,,,,,,,,
17231,United Kingdom,21/03/2011,246.92,21,3,2011,,,,,,,,
16018,United Kingdom,31/10/2011,247,31,10,2011,,,,,,,,
17006,United Kingdom,12/05/2011,247.06,12,5,2011,,,,,,,,
15910,United Kingdom,24/11/2011,247.06,24,11,2011,,,,,,,,
16033,United Kingdom,23/05/2011,247.08,23,5,2011,,,,,,,,
15443,United Kingdom,22/08/2011,247.09,22,8,2011,,,,,,,,
13884,United Kingdom,12/02/2011,247.1,12,2,2011,,,,,,,,
17051,United Kingdom,29/05/2011,247.14,29,5,2011,,,,,,,,
17861,United Kingdom,15/11/2011,247.15,15,11,2011,,,,,,,,
15452,United Kingdom,20/03/2011,247.25,20,3,2011,,,,,,,,
16918,United Kingdom,07/03/2011,247.25,7,3,2011,,,,,,,,
12498,Germany,13/10/2011,247.25,13,10,2011,,,,,,,,
15527,United Kingdom,06/10/2011,247.25,6,10,2011,,,,,,,,
15570,United Kingdom,17/05/2011,247.29,17,5,2011,,,,,,,,
13349,United Kingdom,29/11/2011,247.32,29,11,2011,,,,,,,,
13720,United Kingdom,15/08/2011,247.35,15,8,2011,,,,,,,,
17324,United Kingdom,18/11/2011,247.36,18,11,2011,,,,,,,,
14401,United Kingdom,15/12/2010,247.38,15,12,2010,,,,,,,,
14825,United Kingdom,03/09/2011,247.4,3,9,2011,,,,,,,,
15033,United Kingdom,22/08/2011,247.42,22,8,2011,,,,,,,,
16813,United Kingdom,17/07/2011,247.44,17,7,2011,,,,,,,,
18072,United Kingdom,06/07/2011,247.44,6,7,2011,,,,,,,,
17364,United Kingdom,29/03/2011,247.45,29,3,2011,,,,,,,,
16062,United Kingdom,12/10/2010,247.56,12,10,2010,,,,,,,,
12811,Portugal,23/03/2011,247.6,23,3,2011,,,,,,,,
14713,United Kingdom,06/06/2011,247.61,6,6,2011,,,,,,,,
17975,United Kingdom,24/11/2011,247.62,24,11,2011,,,,,,,,
17238,United Kingdom,22/11/2011,247.68,22,11,2011,,,,,,,,
13397,United Kingdom,21/08/2011,247.72,21,8,2011,,,,,,,,
12684,France,10/07/2011,247.76,10,7,2011,,,,,,,,
17659,United Kingdom,12/02/2010,247.8,12,2,2010,,,,,,,,
15939,United Kingdom,25/02/2011,247.8,25,2,2011,,,,,,,,
13985,United Kingdom,05/09/2011,247.8,5,9,2011,,,,,,,,
14882,United Kingdom,11/06/2011,247.9,11,6,2011,,,,,,,,
15005,United Kingdom,15/12/2010,247.91,15,12,2010,,,,,,,,
13911,United Kingdom,04/08/2011,247.95,4,8,2011,,,,,,,,
16157,United Kingdom,16/11/2011,247.98,16,11,2011,,,,,,,,
18118,United Kingdom,05/11/2011,248.02,5,11,2011,,,,,,,,
12868,United Kingdom,06/07/2011,248.06,6,7,2011,,,,,,,,
15097,United Kingdom,12/05/2011,248.08,12,5,2011,,,,,,,,
16510,United Kingdom,12/02/2010,248.1,12,2,2010,,,,,,,,
12779,Poland,12/03/2010,248.16,12,3,2010,,,,,,,,
14818,United Kingdom,27/09/2011,248.17,27,9,2011,,,,,,,,
14963,United Kingdom,30/11/2011,248.17,30,11,2011,,,,,,,,
12610,Italy,17/11/2011,248.2,17,11,2011,,,,,,,,
17841,United Kingdom,21/03/2011,248.2,21,3,2011,,,,,,,,
12868,United Kingdom,16/03/2011,248.27,16,3,2011,,,,,,,,
12571,France,08/10/2011,248.35,8,10,2011,,,,,,,,
18212,United Kingdom,17/01/2011,248.42,17,1,2011,,,,,,,,
12649,Germany,24/08/2011,248.51,24,8,2011,,,,,,,,
15251,United Kingdom,25/08/2011,248.6,25,8,2011,,,,,,,,
17111,United Kingdom,23/10/2011,248.61,23,10,2011,,,,,,,,
13061,United Kingdom,28/09/2011,248.61,28,9,2011,,,,,,,,
12871,United Kingdom,16/09/2011,248.64,16,9,2011,,,,,,,,
17243,United Kingdom,22/09/2011,248.7,22,9,2011,,,,,,,,
17980,United Kingdom,27/06/2011,248.7,27,6,2011,,,,,,,,
17841,United Kingdom,13/06/2011,248.71,13,6,2011,,,,,,,,
14667,United Kingdom,18/08/2011,248.85,18,8,2011,,,,,,,,
14664,United Kingdom,20/11/2011,248.85,20,11,2011,,,,,,,,
16161,United Kingdom,14/11/2011,248.85,14,11,2011,,,,,,,,
15105,United Kingdom,21/11/2011,248.9,21,11,2011,,,,,,,,
17423,United Kingdom,24/10/2011,248.99,24,10,2011,,,,,,,,
16172,United Kingdom,08/01/2011,249,8,1,2011,,,,,,,,
16124,United Kingdom,26/01/2011,249,26,1,2011,,,,,,,,
17975,United Kingdom,07/04/2011,249.03,7,4,2011,,,,,,,,
14667,United Kingdom,08/04/2011,249.13,8,4,2011,,,,,,,,
17523,United Kingdom,20/11/2011,249.21,20,11,2011,,,,,,,,
17975,United Kingdom,28/07/2011,249.38,28,7,2011,,,,,,,,
12474,Germany,14/01/2011,249.4,14,1,2011,,,,,,,,
15529,United Kingdom,20/01/2011,249.43,20,1,2011,,,,,,,,
12680,France,12/09/2011,249.45,12,9,2011,,,,,,,,
16729,United Kingdom,06/10/2011,249.49,6,10,2011,,,,,,,,
16992,United Kingdom,24/05/2011,249.55,24,5,2011,,,,,,,,
13292,United Kingdom,28/02/2011,249.57,28,2,2011,,,,,,,,
13636,United Kingdom,04/01/2011,249.6,4,1,2011,,,,,,,,
16712,United Kingdom,30/11/2011,249.6,30,11,2011,,,,,,,,
12748,United Kingdom,11/06/2011,249.64,11,6,2011,,,,,,,,
17198,United Kingdom,12/09/2010,249.65,12,9,2010,,,,,,,,
16816,United Kingdom,30/01/2011,249.67,30,1,2011,,,,,,,,
17135,United Kingdom,23/11/2011,249.7,23,11,2011,,,,,,,,
16710,United Kingdom,26/09/2011,249.7,26,9,2011,,,,,,,,
14282,United Kingdom,11/08/2011,249.7,11,8,2011,,,,,,,,
14482,United Kingdom,11/09/2011,249.72,11,9,2011,,,,,,,,
13149,United Kingdom,25/08/2011,249.72,25,8,2011,,,,,,,,
17190,United Kingdom,10/12/2011,249.74,10,12,2011,,,,,,,,
13376,United Kingdom,09/01/2011,249.76,9,1,2011,,,,,,,,
13477,United Kingdom,22/06/2011,249.76,22,6,2011,,,,,,,,
12500,Germany,03/03/2011,249.84,3,3,2011,,,,,,,,
17456,United Kingdom,12/09/2010,249.86,12,9,2010,,,,,,,,
15625,United Kingdom,13/06/2011,249.94,13,6,2011,,,,,,,,
15581,United Kingdom,08/01/2011,250,8,1,2011,,,,,,,,
15510,United Kingdom,13/01/2011,250,13,1,2011,,,,,,,,
12494,France,17/02/2011,250,17,2,2011,,,,,,,,
14177,United Kingdom,14/09/2011,250,14,9,2011,,,,,,,,
17303,United Kingdom,13/12/2010,250.04,13,12,2010,,,,,,,,
13268,United Kingdom,05/04/2011,250.04,5,4,2011,,,,,,,,
12933,United Kingdom,15/11/2011,250.04,15,11,2011,,,,,,,,
14591,United Kingdom,05/10/2011,250.22,5,10,2011,,,,,,,,
13410,United Kingdom,21/02/2011,250.24,21,2,2011,,,,,,,,
17364,United Kingdom,24/11/2011,250.26,24,11,2011,,,,,,,,
14562,United Kingdom,08/04/2011,250.32,8,4,2011,,,,,,,,
17293,United Kingdom,15/09/2011,250.34,15,9,2011,,,,,,,,
13427,United Kingdom,08/11/2011,250.36,8,11,2011,,,,,,,,
17674,United Kingdom,26/09/2011,250.38,26,9,2011,,,,,,,,
12712,Germany,21/10/2011,250.4,21,10,2011,,,,,,,,
13037,United Kingdom,28/03/2011,250.42,28,3,2011,,,,,,,,
17412,United Kingdom,16/12/2010,250.46,16,12,2010,,,,,,,,
15005,United Kingdom,05/05/2011,250.47,5,5,2011,,,,,,,,
13719,United Kingdom,13/10/2011,250.49,13,10,2011,,,,,,,,
12643,France,20/06/2011,250.5,20,6,2011,,,,,,,,
16705,United Kingdom,12/09/2011,250.52,12,9,2011,,,,,,,,
14290,United Kingdom,14/10/2011,250.52,14,10,2011,,,,,,,,
14646,Netherlands,12/08/2011,250.6,12,8,2011,,,,,,,,
12712,Germany,01/12/2011,250.65,1,12,2011,,,,,,,,
14092,United Kingdom,16/12/2010,250.65,16,12,2010,,,,,,,,
16907,United Kingdom,22/02/2011,250.68,22,2,2011,,,,,,,,
12682,France,31/08/2011,250.8,31,8,2011,,,,,,,,
16712,United Kingdom,23/08/2011,250.86,23,8,2011,,,,,,,,
17888,United Kingdom,10/11/2011,250.9,10,11,2011,,,,,,,,
14723,United Kingdom,12/03/2010,250.94,12,3,2010,,,,,,,,
13305,United Kingdom,17/07/2011,250.95,17,7,2011,,,,,,,,
17837,United Kingdom,10/05/2011,250.95,10,5,2011,,,,,,,,
17646,United Kingdom,12/09/2010,251,12,9,2010,,,,,,,,
17101,United Kingdom,29/11/2011,251,29,11,2011,,,,,,,,
14224,United Kingdom,05/08/2011,251.02,5,8,2011,,,,,,,,
15907,United Kingdom,13/05/2011,251.18,13,5,2011,,,,,,,,
13512,United Kingdom,24/03/2011,251.21,24,3,2011,,,,,,,,
16024,United Kingdom,27/11/2011,251.24,27,11,2011,,,,,,,,
17858,United Kingdom,12/05/2010,251.25,12,5,2010,,,,,,,,
13435,United Kingdom,08/05/2011,251.26,8,5,2011,,,,,,,,
14462,United Kingdom,05/10/2011,251.29,5,10,2011,,,,,,,,
12748,United Kingdom,01/05/2011,251.3,1,5,2011,,,,,,,,
16976,United Kingdom,17/03/2011,251.52,17,3,2011,,,,,,,,
16037,United Kingdom,15/03/2011,251.56,15,3,2011,,,,,,,,
15426,United Kingdom,27/03/2011,251.56,27,3,2011,,,,,,,,
15687,United Kingdom,12/01/2011,251.59,12,1,2011,,,,,,,,
16503,United Kingdom,05/09/2011,251.6,5,9,2011,,,,,,,,
15953,United Kingdom,10/05/2011,251.69,10,5,2011,,,,,,,,
17841,United Kingdom,16/01/2011,251.74,16,1,2011,,,,,,,,
17504,United Kingdom,05/06/2011,251.75,5,6,2011,,,,,,,,
15227,United Kingdom,05/08/2011,251.75,5,8,2011,,,,,,,,
17162,United Kingdom,11/11/2011,251.8,11,11,2011,,,,,,,,
17920,United Kingdom,17/10/2011,251.88,17,10,2011,,,,,,,,
15062,United Kingdom,28/02/2011,251.9,28,2,2011,,,,,,,,
13018,United Kingdom,08/09/2011,251.96,8,9,2011,,,,,,,,
12626,Germany,16/11/2011,251.97,16,11,2011,,,,,,,,
15129,United Kingdom,16/06/2011,252,16,6,2011,,,,,,,,
12731,France,04/01/2011,252,4,1,2011,,,,,,,,
15939,United Kingdom,27/05/2011,252,27,5,2011,,,,,,,,
14265,Unspecified,14/07/2011,252.05,14,7,2011,,,,,,,,
13711,United Kingdom,05/05/2011,252.06,5,5,2011,,,,,,,,
16094,United Kingdom,05/04/2011,252.1,5,4,2011,,,,,,,,
14060,United Kingdom,26/01/2011,252.1,26,1,2011,,,,,,,,
14284,United Kingdom,14/09/2011,252.1,14,9,2011,,,,,,,,
13645,United Kingdom,08/11/2011,252.1,8,11,2011,,,,,,,,
15311,United Kingdom,12/02/2011,252.11,12,2,2011,,,,,,,,
16880,United Kingdom,09/01/2011,252.11,9,1,2011,,,,,,,,
17071,United Kingdom,06/05/2011,252.19,6,5,2011,,,,,,,,
14735,United Kingdom,16/12/2010,252.2,16,12,2010,,,,,,,,
17841,United Kingdom,27/07/2011,252.22,27,7,2011,,,,,,,,
15156,United Kingdom,12/08/2011,252.23,12,8,2011,,,,,,,,
15281,United Kingdom,21/04/2011,252.23,21,4,2011,,,,,,,,
18001,United Kingdom,14/09/2011,252.23,14,9,2011,,,,,,,,
18009,United Kingdom,18/04/2011,252.24,18,4,2011,,,,,,,,
12782,Portugal,12/05/2011,252.25,12,5,2011,,,,,,,,
15406,United Kingdom,02/11/2011,252.29,2,11,2011,,,,,,,,
15867,United Kingdom,27/05/2011,252.3,27,5,2011,,,,,,,,
15005,United Kingdom,26/05/2011,252.33,26,5,2011,,,,,,,,
15182,United Kingdom,07/08/2011,252.37,7,8,2011,,,,,,,,
17675,United Kingdom,25/07/2011,252.4,25,7,2011,,,,,,,,
15346,United Kingdom,01/11/2011,252.42,1,11,2011,,,,,,,,
14517,United Kingdom,21/07/2011,252.45,21,7,2011,,,,,,,,
16928,United Kingdom,30/08/2011,252.5,30,8,2011,,,,,,,,
17472,United Kingdom,13/02/2011,252.51,13,2,2011,,,,,,,,
13846,United Kingdom,04/11/2011,252.53,4,11,2011,,,,,,,,
12728,France,01/11/2011,252.54,1,11,2011,,,,,,,,
16924,United Kingdom,10/06/2011,252.54,10,6,2011,,,,,,,,
17194,United Kingdom,14/12/2010,252.62,14,12,2010,,,,,,,,
14462,United Kingdom,08/11/2011,252.62,8,11,2011,,,,,,,,
16419,United Kingdom,02/01/2011,252.66,2,1,2011,,,,,,,,
15883,United Kingdom,12/07/2011,252.72,12,7,2011,,,,,,,,
15035,United Kingdom,09/11/2011,252.73,9,11,2011,,,,,,,,
17860,United Kingdom,12/06/2010,252.8,12,6,2010,,,,,,,,
12363,Unspecified,22/08/2011,252.9,22,8,2011,,,,,,,,
15351,United Kingdom,11/06/2011,253.02,11,6,2011,,,,,,,,
17950,United Kingdom,12/09/2010,253.09,12,9,2010,,,,,,,,
15271,United Kingdom,01/06/2011,253.1,1,6,2011,,,,,,,,
14527,United Kingdom,27/11/2011,253.13,27,11,2011,,,,,,,,
17979,United Kingdom,11/04/2011,253.17,11,4,2011,,,,,,,,
14060,United Kingdom,15/12/2010,253.2,15,12,2010,,,,,,,,
16460,United Kingdom,28/09/2011,253.26,28,9,2011,,,,,,,,
16968,United Kingdom,24/08/2011,253.31,24,8,2011,,,,,,,,
15796,United Kingdom,05/08/2011,253.47,5,8,2011,,,,,,,,
12816,Poland,09/05/2011,253.55,9,5,2011,,,,,,,,
15952,United Kingdom,10/02/2011,253.6,10,2,2011,,,,,,,,
17345,United Kingdom,24/11/2011,253.61,24,11,2011,,,,,,,,
17312,United Kingdom,07/07/2011,253.7,7,7,2011,,,,,,,,
13862,United Kingdom,22/02/2011,253.75,22,2,2011,,,,,,,,
17757,United Kingdom,30/09/2011,253.78,30,9,2011,,,,,,,,
14701,United Kingdom,03/06/2011,253.79,3,6,2011,,,,,,,,
13468,United Kingdom,19/05/2011,253.8,19,5,2011,,,,,,,,
12963,United Kingdom,16/09/2011,253.91,16,9,2011,,,,,,,,
16638,United Kingdom,27/03/2011,254,27,3,2011,,,,,,,,
12797,Portugal,12/09/2010,254.03,12,9,2010,,,,,,,,
17554,United Kingdom,23/11/2011,254.12,23,11,2011,,,,,,,,
17442,United Kingdom,28/06/2011,254.18,28,6,2011,,,,,,,,
15821,United Kingdom,10/09/2011,254.18,10,9,2011,,,,,,,,
15356,United Kingdom,16/02/2011,254.19,16,2,2011,,,,,,,,
13817,Germany,11/10/2011,254.28,11,10,2011,,,,,,,,
14911,EIRE,06/07/2011,254.31,6,7,2011,,,,,,,,
15106,United Kingdom,21/07/2011,254.38,21,7,2011,,,,,,,,
14543,United Kingdom,12/10/2010,254.4,12,10,2010,,,,,,,,
12987,United Kingdom,27/09/2011,254.4,27,9,2011,,,,,,,,
16905,United Kingdom,12/03/2010,254.4,12,3,2010,,,,,,,,
14584,United Kingdom,26/05/2011,254.42,26,5,2011,,,,,,,,
15002,United Kingdom,16/02/2011,254.44,16,2,2011,,,,,,,,
15181,United Kingdom,10/04/2011,254.48,10,4,2011,,,,,,,,
17954,United Kingdom,14/01/2011,254.54,14,1,2011,,,,,,,,
13121,United Kingdom,15/03/2011,254.73,15,3,2011,,,,,,,,
14432,United Kingdom,09/11/2011,254.75,9,11,2011,,,,,,,,
15939,United Kingdom,09/11/2011,254.76,9,11,2011,,,,,,,,
16558,United Kingdom,02/10/2011,254.78,2,10,2011,,,,,,,,
16458,United Kingdom,08/08/2011,254.8,8,8,2011,,,,,,,,
15261,United Kingdom,27/07/2011,254.82,27,7,2011,,,,,,,,
17360,United Kingdom,22/11/2011,254.84,22,11,2011,,,,,,,,
16261,United Kingdom,04/07/2011,254.96,4,7,2011,,,,,,,,
14594,United Kingdom,12/01/2010,255,12,1,2010,,,,,,,,
13777,United Kingdom,12/08/2010,255,12,8,2010,,,,,,,,
16013,United Kingdom,03/11/2011,255,3,11,2011,,,,,,,,
13069,United Kingdom,02/04/2011,255.03,2,4,2011,,,,,,,,
12594,Italy,19/04/2011,255.04,19,4,2011,,,,,,,,
15701,United Kingdom,10/02/2011,255.13,10,2,2011,,,,,,,,
13013,United Kingdom,24/08/2011,255.15,24,8,2011,,,,,,,,
17841,United Kingdom,10/07/2011,255.22,10,7,2011,,,,,,,,
14514,United Kingdom,01/12/2011,255.25,1,12,2011,,,,,,,,
18077,United Kingdom,12/01/2011,255.34,12,1,2011,,,,,,,,
12423,Belgium,04/07/2011,255.36,4,7,2011,,,,,,,,
15953,United Kingdom,14/11/2011,255.37,14,11,2011,,,,,,,,
16791,United Kingdom,01/11/2011,255.38,1,11,2011,,,,,,,,
14881,United Kingdom,20/11/2011,255.4,20,11,2011,,,,,,,,
13569,United Kingdom,22/11/2011,255.43,22,11,2011,,,,,,,,
15311,United Kingdom,10/07/2011,255.45,10,7,2011,,,,,,,,
12705,Germany,24/11/2011,255.5,24,11,2011,,,,,,,,
14064,United Kingdom,18/08/2011,255.52,18,8,2011,,,,,,,,
17920,United Kingdom,13/11/2011,255.54,13,11,2011,,,,,,,,
12616,France,15/02/2011,255.6,15,2,2011,,,,,,,,
13969,United Kingdom,21/04/2011,255.69,21,4,2011,,,,,,,,
17238,United Kingdom,28/03/2011,255.71,28,3,2011,,,,,,,,
18077,United Kingdom,08/11/2011,255.74,8,11,2011,,,,,,,,
13102,United Kingdom,02/03/2011,255.76,2,3,2011,,,,,,,,
16633,United Kingdom,06/12/2011,255.8,6,12,2011,,,,,,,,
15950,United Kingdom,22/09/2011,255.84,22,9,2011,,,,,,,,
15277,United Kingdom,24/10/2011,255.9,24,10,2011,,,,,,,,
15831,United Kingdom,19/01/2011,255.94,19,1,2011,,,,,,,,
15053,United Kingdom,07/06/2011,255.95,7,6,2011,,,,,,,,
13784,United Kingdom,06/07/2011,255.96,6,7,2011,,,,,,,,
12594,Italy,18/02/2011,256,18,2,2011,,,,,,,,
16386,United Kingdom,11/11/2011,256.1,11,11,2011,,,,,,,,
18041,United Kingdom,05/10/2011,256.16,5,10,2011,,,,,,,,
16011,United Kingdom,11/10/2011,256.2,11,10,2011,,,,,,,,
17777,United Kingdom,31/10/2011,256.25,31,10,2011,,,,,,,,
17896,United Kingdom,16/11/2011,256.32,16,11,2011,,,,,,,,
13806,United Kingdom,10/07/2011,256.38,10,7,2011,,,,,,,,
12430,Norway,27/10/2011,256.4,27,10,2011,,,,,,,,
13158,United Kingdom,25/01/2011,256.41,25,1,2011,,,,,,,,
16048,United Kingdom,12/01/2010,256.44,12,1,2010,,,,,,,,
13456,United Kingdom,22/11/2011,256.45,22,11,2011,,,,,,,,
15311,United Kingdom,23/12/2010,256.61,23,12,2010,,,,,,,,
16103,United Kingdom,21/09/2011,256.74,21,9,2011,,,,,,,,
15656,United Kingdom,14/06/2011,256.77,14,6,2011,,,,,,,,
13000,United Kingdom,25/03/2011,256.78,25,3,2011,,,,,,,,
18075,United Kingdom,03/01/2011,256.85,3,1,2011,,,,,,,,
16076,United Kingdom,08/11/2011,256.88,8,11,2011,,,,,,,,
17243,United Kingdom,12/05/2010,256.9,12,5,2010,,,,,,,,
15136,United Kingdom,12/07/2011,256.9,12,7,2011,,,,,,,,
14667,United Kingdom,11/08/2011,257.08,11,8,2011,,,,,,,,
12474,Germany,28/03/2011,257.2,28,3,2011,,,,,,,,
14896,United Kingdom,12/09/2010,257.22,12,9,2010,,,,,,,,
13626,United Kingdom,04/01/2011,257.23,4,1,2011,,,,,,,,
12583,France,21/06/2011,257.3,21,6,2011,,,,,,,,
15311,United Kingdom,16/09/2011,257.3,16,9,2011,,,,,,,,
14618,United Kingdom,29/11/2011,257.4,29,11,2011,,,,,,,,
14127,United Kingdom,08/09/2011,257.48,8,9,2011,,,,,,,,
14232,United Kingdom,16/08/2011,257.6,16,8,2011,,,,,,,,
14375,United Kingdom,06/07/2011,257.68,6,7,2011,,,,,,,,
13668,United Kingdom,17/11/2011,257.68,17,11,2011,,,,,,,,
13227,United Kingdom,22/05/2011,257.7,22,5,2011,,,,,,,,
13013,United Kingdom,28/07/2011,257.7,28,7,2011,,,,,,,,
17068,United Kingdom,09/06/2011,257.8,9,6,2011,,,,,,,,
14107,United Kingdom,16/02/2011,257.85,16,2,2011,,,,,,,,
13263,United Kingdom,05/03/2011,257.86,5,3,2011,,,,,,,,
13389,United Kingdom,21/04/2011,257.89,21,4,2011,,,,,,,,
15339,United Kingdom,25/01/2011,257.9,25,1,2011,,,,,,,,
17841,United Kingdom,12/09/2010,257.95,12,9,2010,,,,,,,,
12822,United Kingdom,30/09/2011,257.98,30,9,2011,,,,,,,,
14911,EIRE,01/09/2011,258,1,9,2011,,,,,,,,
14056,United Kingdom,16/09/2011,258.01,16,9,2011,,,,,,,,
15208,United Kingdom,29/06/2011,258.12,29,6,2011,,,,,,,,
15839,United Kingdom,11/06/2011,258.13,11,6,2011,,,,,,,,
14217,United Kingdom,26/09/2011,258.17,26,9,2011,,,,,,,,
13050,United Kingdom,20/12/2010,258.2,20,12,2010,,,,,,,,
16657,United Kingdom,16/11/2011,258.24,16,11,2011,,,,,,,,
15046,United Kingdom,16/01/2011,258.25,16,1,2011,,,,,,,,
12569,Germany,12/07/2011,258.28,12,7,2011,,,,,,,,
16266,United Kingdom,17/05/2011,258.29,17,5,2011,,,,,,,,
17894,United Kingdom,27/02/2011,258.4,27,2,2011,,,,,,,,
17048,United Kingdom,01/12/2011,258.41,1,12,2011,,,,,,,,
15406,United Kingdom,11/08/2011,258.42,11,8,2011,,,,,,,,
13575,United Kingdom,30/09/2011,258.46,30,9,2011,,,,,,,,
14099,United Kingdom,05/05/2011,258.6,5,5,2011,,,,,,,,
16393,United Kingdom,09/06/2011,258.64,9,6,2011,,,,,,,,
14243,United Kingdom,17/12/2010,258.7,17,12,2010,,,,,,,,
16814,United Kingdom,08/01/2011,258.75,8,1,2011,,,,,,,,
13811,Germany,14/04/2011,258.75,14,4,2011,,,,,,,,
12942,United Kingdom,12/09/2010,258.75,12,9,2010,,,,,,,,
16460,United Kingdom,19/09/2011,258.84,19,9,2011,,,,,,,,
12386,Australia,12/08/2010,258.9,12,8,2010,,,,,,,,
18071,United Kingdom,12/09/2010,258.95,12,9,2010,,,,,,,,
17841,United Kingdom,18/09/2011,258.99,18,9,2011,,,,,,,,
16447,United Kingdom,27/07/2011,259.01,27,7,2011,,,,,,,,
13321,United Kingdom,14/09/2011,259.04,14,9,2011,,,,,,,,
15114,United Kingdom,02/11/2011,259.05,2,11,2011,,,,,,,,
13127,United Kingdom,23/09/2011,259.17,23,9,2011,,,,,,,,
18092,United Kingdom,13/01/2011,259.2,13,1,2011,,,,,,,,
17949,United Kingdom,17/05/2011,259.2,17,5,2011,,,,,,,,
17940,United Kingdom,04/05/2011,259.2,4,5,2011,,,,,,,,
12971,United Kingdom,19/05/2011,259.2,19,5,2011,,,,,,,,
17472,United Kingdom,06/01/2011,259.27,6,1,2011,,,,,,,,
16681,United Kingdom,18/05/2011,259.32,18,5,2011,,,,,,,,
17125,United Kingdom,20/10/2011,259.35,20,10,2011,,,,,,,,
13021,United Kingdom,21/03/2011,259.35,21,3,2011,,,,,,,,
15143,United Kingdom,28/04/2011,259.45,28,4,2011,,,,,,,,
17035,United Kingdom,02/01/2011,259.51,2,1,2011,,,,,,,,
17243,United Kingdom,19/12/2010,259.55,19,12,2010,,,,,,,,
17690,United Kingdom,11/04/2011,259.6,11,4,2011,,,,,,,,
14692,United Kingdom,21/01/2011,259.6,21,1,2011,,,,,,,,
18109,United Kingdom,04/03/2011,259.6,4,3,2011,,,,,,,,
12856,United Kingdom,11/11/2011,259.62,11,11,2011,,,,,,,,
15752,United Kingdom,12/02/2010,259.65,12,2,2010,,,,,,,,
15005,United Kingdom,17/05/2011,259.67,17,5,2011,,,,,,,,
16859,United Kingdom,23/03/2011,259.84,23,3,2011,,,,,,,,
17706,United Kingdom,31/08/2011,259.86,31,8,2011,,,,,,,,
17920,United Kingdom,23/05/2011,259.9,23,5,2011,,,,,,,,
15522,United Kingdom,13/09/2011,259.9,13,9,2011,,,,,,,,
16806,United Kingdom,28/08/2011,259.93,28,8,2011,,,,,,,,
12901,United Kingdom,29/06/2011,259.98,29,6,2011,,,,,,,,
13263,United Kingdom,25/05/2011,260.04,25,5,2011,,,,,,,,
15827,United Kingdom,21/07/2011,260.04,21,7,2011,,,,,,,,
13643,United Kingdom,11/08/2011,260.04,11,8,2011,,,,,,,,
15971,United Kingdom,10/03/2011,260.1,10,3,2011,,,,,,,,
13232,United Kingdom,27/05/2011,260.21,27,5,2011,,,,,,,,
14050,United Kingdom,11/08/2011,260.38,11,8,2011,,,,,,,,
12971,United Kingdom,03/09/2011,260.38,3,9,2011,,,,,,,,
16764,United Kingdom,09/01/2011,260.49,9,1,2011,,,,,,,,
17409,United Kingdom,04/05/2011,260.55,4,5,2011,,,,,,,,
